Reading traces...
	read 1000 traces
	read 2000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
Total 286376679 events and 33009084 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
152,net.bytebuddy.description.annotation.AnnotationList$AbstractBase.ofType:105
151,net.bytebuddy.implementation.auxiliary.MethodCallProxy.make:136
150,net.bytebuddy.description.ByteCodeElement$Token$TokenList.accept:159
150,net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Validator$ForTypeAnnotations.isValid:1350
145,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default.compile:109
144,net.bytebuddy.dynamic.loading.MultipleParentClassLoader$Builder.append:210
144,net.bytebuddy.dynamic.Transformer$Compound.transform:577
144,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Compound.apply:424
141,net.bytebuddy.description.method.ParameterList$AbstractBase.asTokenList:78
138,net.bytebuddy.dynamic.scaffold.TypeWriter$MethodPool$Record$ForDefinedMethod.apply:513
129,com.github.davidmoten.rtree.internal.operators.OperatorBoundedPriorityQueue$1.onCompleted:33
129,net.bytebuddy.jar.asm.ByteVector.a:0
128,net.bytebuddy.dynamic.DynamicType$Builder$AbstractBase$Adapter$OptionalMethodMatchAdapter.interfaceType:4028
128,net.bytebuddy.implementation.attribute.AnnotationAppender$ForTypeAnnotations.onNonGenericType:616
126,net.bytebuddy.dynamic.scaffold.FieldLocator$ForClassHierarchy.locate:288
125,net.bytebuddy.utility.RandomString.<clinit>:29
123,net.bytebuddy.dynamic.loading.ClassInjector$UsingReflection.inject:157
120,net.bytebuddy.dynamic.scaffold.TypeWriter$Default$ValidatingClassVisitor$Constraint$Compound.<init>:2545
119,net.bytebuddy.dynamic.DynamicType$Default.getAllTypes:4220
119,net.bytebuddy.dynamic.DynamicType$Default.getLoadedTypeInitializers:4230
117,net.bytebuddy.dynamic.scaffold.TypeWriter$Default$ValidatingClassVisitor$Constraint$Compound.assertField:2564
115,net.bytebuddy.implementation.Implementation$Target$AbstractBase.invokeDefault:344
114,net.bytebuddy.implementation.bytecode.ByteCodeAppender$Compound.apply:132
114,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.registerTopLevel:1008
110,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default$Compiled.target:228
