Reading traces...
	read 1000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
Total 337022555 events and 10194779 traces
Inspecting top 20000000 IMM
Finding hot methods...
Number of events, method name
Finish org.locationtech.jts.operation.relate.EdgeEndBundle.iterator:61
Starting org.locationtech.jts.operation.relate.EdgeEndBundle.computeLabel:79
Finish org.locationtech.jts.operation.relate.EdgeEndBundle.computeLabel:79
Starting org.locationtech.jts.operation.relate.RelateNodeGraph.copyNodesAndLabels:118
Finish org.locationtech.jts.operation.relate.RelateNodeGraph.copyNodesAndLabels:118
Starting org.locationtech.jts.operation.valid.ConsistentAreaTester.isNodeEdgeAreaLabelsConsistent:107
Finish org.locationtech.jts.operation.valid.ConsistentAreaTester.isNodeEdgeAreaLabelsConsistent:107
Starting org.locationtech.jts.geomgraph.PlanarGraph.insertEdge:86
Finish org.locationtech.jts.geomgraph.PlanarGraph.insertEdge:86
Starting no.ecc.vectortile.VectorTileEncoder.commands:336
Finish no.ecc.vectortile.VectorTileEncoder.commands:336
Starting org.locationtech.jts.geomgraph.EdgeRing.computePoints:118
Finish org.locationtech.jts.geomgraph.EdgeRing.computePoints:118
Starting org.locationtech.jts.algorithm.PointLocator.computeLocation:110
Finish org.locationtech.jts.algorithm.PointLocator.computeLocation:110
Starting no.ecc.vectortile.VectorTileEncoderTest.testCCWPolygon:158
Finish no.ecc.vectortile.VectorTileEncoderTest.testCCWPolygon:158
Starting no.ecc.vectortile.VectorTileEncoderTest.testCWPolygon:187
Finish no.ecc.vectortile.VectorTileEncoderTest.testCWPolygon:187
Starting no.ecc.vectortile.VectorTileEncoderTest.testCommands:76
Finish no.ecc.vectortile.VectorTileEncoderTest.testCommands:76
Starting org.locationtech.jts.geom.util.LinearComponentExtracter.filter:197
Finish org.locationtech.jts.geom.util.LinearComponentExtracter.filter:197
Starting org.locationtech.jts.operation.overlay.PointBuilder.filterCoveredNodeToPoint:105
Finish org.locationtech.jts.operation.overlay.PointBuilder.filterCoveredNodeToPoint:105
Starting org.locationtech.jts.geomgraph.index.SimpleMCSweepLineIntersector.addEdge:86
Finish org.locationtech.jts.geomgraph.index.SimpleMCSweepLineIntersector.addEdge:86
Starting org.locationtech.jts.geomgraph.DirectedEdgeStar.findCoveredLineEdges:302
Finish org.locationtech.jts.geomgraph.DirectedEdgeStar.findCoveredLineEdges:302
Starting org.locationtech.jts.io.WKTWriter.createFormatter:151
Finish org.locationtech.jts.io.WKTWriter.createFormatter:151
Starting org.locationtech.jts.geomgraph.EdgeList.iterator:79
Finish org.locationtech.jts.geomgraph.EdgeList.iterator:79
Starting no.ecc.vectortile.VectorTileEncoderTest.testFourEqualPoints:243
Finish no.ecc.vectortile.VectorTileEncoderTest.testFourEqualPoints:243
Starting org.locationtech.jts.operation.overlay.MaximalEdgeRing.buildMinimalRings:76
Finish org.locationtech.jts.operation.overlay.MaximalEdgeRing.buildMinimalRings:76
Starting no.ecc.vectortile.VectorTileEncoderTest.testMultiPoint:139
Finish no.ecc.vectortile.VectorTileEncoderTest.testMultiPoint:139
Starting no.ecc.vectortile.VectorTileDecoderTest.testWithoutScaling:53
Finish no.ecc.vectortile.VectorTileDecoderTest.testWithoutScaling:53
Starting no.ecc.vectortile.VectorTileDecoder$FeatureIterator.findNext:165
Finish no.ecc.vectortile.VectorTileDecoder$FeatureIterator.findNext:165
Starting no.ecc.vectortile.VectorTileDecoderTest.testBigTile:267
Finish no.ecc.vectortile.VectorTileDecoderTest.testBigTile:267
Starting org.locationtech.jts.index.strtree.STRtree$STRtreeNode.computeBounds:60
Finish org.locationtech.jts.index.strtree.STRtree$STRtreeNode.computeBounds:60
Starting org.locationtech.jts.geomgraph.NodeMap.iterator:94
Finish org.locationtech.jts.geomgraph.NodeMap.iterator:94
