Reading traces...
	read 1000 traces
	read 2000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
Total 347262747 events and 16217154 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
Finish org.locationtech.jts.geomgraph.GeometryGraph.computeSplitEdges:191
Starting no.ecc.vectortile.VectorTileDecoder$FeatureIterable.getLayerNames:115
Finish no.ecc.vectortile.VectorTileDecoder$FeatureIterable.getLayerNames:115
Starting org.locationtech.jts.operation.relate.EdgeEndBuilder.computeEdgeEnds:61
Finish org.locationtech.jts.operation.relate.EdgeEndBuilder.computeEdgeEnds:61
Starting org.locationtech.jts.operation.overlay.PolygonBuilder.buildMinimalEdgeRings:105
Finish org.locationtech.jts.operation.overlay.PolygonBuilder.buildMinimalEdgeRings:105
Starting no.ecc.vectortile.VectorTileDecoderTest.assertEquals:317
Finish no.ecc.vectortile.VectorTileDecoderTest.assertEquals:317
Starting org.locationtech.jts.operation.valid.ConnectedInteriorTester.setInteriorEdgesInResult:108
